timestamp,param_id,hidden_layers,dropout_rate,learning_rate,batch_size,pos_weight,threshold,precision,recall,f1,training_time,early_stopped,convergence_epoch
20241127_021928,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.4,"[2048, 1024, 512, 64]",0.6,0.01,10000,13.0,0.4,0.2563643595863166,0.9541080680977054,0.4041385797146888,162.8130395412445,False,
20241126_184447,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.4,"[256, 512, 128, 64]",0.7,0.01,10000,13.0,0.4,0.2591475673502211,0.9541080680977054,0.4075889328063241,147.70094871520996,False,
20241126_134149,hl4_dr0.7_lr0.01_bs10000_pw13.0_th0.4,"[512, 2028, 512, 128]",0.7,0.01,10000,13.0,0.4,0.2575939248601119,0.9541080680977054,0.4056648308418568,158.98713183403015,False,
20241126_181312,hl4_dr0.6_lr0.01_bs10000_pw13.0_th0.4,"[256, 512, 128, 64]",0.6,0.01,10000,13.0,0.4,0.2607200647249191,0.9541080680977054,0.4095313741064337,151.77736043930054,False,
20241126_124527,hl4_dr0.5_lr0.01_bs15000_pw13.0_th0.4,"[512, 2028, 512, 128]",0.5,0.01,15000,13.0,0.4,0.2574455326803918,0.9533678756476685,0.4054139124960654,165.2624249458313,False,
20241127_001035,hl4_dr0.5_lr0.01_bs10000_pw13.0_th0.4,"[512, 256, 128, 64]",0.5,0.01,10000,13.0,0.4,0.2616290879544993,0.9533678756476685,0.4105833598979917,145.37642812728882,False,
20241127_172358,hl4_dr0.5_lr0.01_bs20000_pw13.0_th0.42,"[1024, 512, 256, 128]",0.5,0.01,20000,13.0,0.42,0.2585307105580088,0.9533678756476685,0.4067582504342333,154.83981680870056,False,
20241127_182429,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.42,"[1024, 512, 256, 128]",0.7,0.01,20000,11.0,0.42,0.2653694887186917,0.9489267209474463,0.4147525072791976,158.76069974899292,False,
20241127_091030,hl4_dr0.5_lr0.01_bs20000_pw11.0_th0.42,"[512, 2048, 512, 64]",0.5,0.01,20000,11.0,0.42,0.2648883374689826,0.9481865284974094,0.4140940682075319,167.98457670211792,False,
20241126_222205,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.4,"[512, 1024, 512, 128]",0.7,0.01,20000,11.0,0.4,0.2662783440815477,0.9474463360473724,0.4157193894121468,196.01426792144773,False,
20241127_133452,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.42,"[256, 512, 128, 64]",0.7,0.01,20000,11.0,0.42,0.2669447340980188,0.9474463360473724,0.4165310771233322,155.56717658042908,False,
20241126_114508,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.4,"[512, 2048, 1024, 256]",0.6,0.01,20000,11.0,0.4,0.2656282450674974,0.9467061435973352,0.414855660071359,173.48364400863647,False,
20241126_144712,hl4_dr0.6_lr0.01_bs10000_pw11.0_th0.4,"[512, 2048, 512, 64]",0.6,0.01,10000,11.0,0.4,0.2659176029962546,0.9459659511472984,0.4151372421633912,159.73685336112976,False,
20241127_211203,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.42,"[2048, 1024, 512, 64]",0.6,0.01,20000,11.0,0.42,0.2661391087047063,0.9459659511472984,0.4154071184787908,191.91335153579712,False,
20241126_122008,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.4,"[512, 2048, 1024, 256]",0.7,0.01,20000,11.0,0.4,0.2668615577364794,0.9459659511472984,0.41628664495114,174.59330344200134,False,
20241126_140209,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.4,"[512, 2028, 512, 128]",0.7,0.01,20000,11.0,0.4,0.2654205607476635,0.9459659511472984,0.4145313006811547,181.23871207237244,False,
20241127_060740,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.42,"[512, 2048, 1024, 256]",0.6,0.01,20000,11.0,0.42,0.2690120075837371,0.9452257586972612,0.4188258445391932,195.04421734809875,False,
20241127_013203,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.4,"[512, 256, 128, 64]",0.7,0.01,20000,11.0,0.4,0.2659308621407746,0.9452257586972612,0.4150820737851454,162.69489121437073,False,
20241126_124240,hl4_dr0.5_lr0.01_bs15000_pw11.0_th0.4,"[512, 2028, 512, 128]",0.5,0.01,15000,11.0,0.4,0.267434554973822,0.9452257586972612,0.4169115246490369,167.01500821113586,False,
20241126_214812,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.4,"[512, 1024, 512, 128]",0.6,0.01,20000,11.0,0.4,0.2659862528639867,0.9452257586972612,0.415149544863459,165.10809111595154,False,
20241126_200954,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.4,"[256, 2048, 512, 128]",0.6,0.01,20000,11.0,0.4,0.2660971035632423,0.9452257586972612,0.4152845528455284,165.88211822509766,False,
20241127_024004,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.4,"[2048, 1024, 512, 64]",0.6,0.01,20000,11.0,0.4,0.2638429752066116,0.9452257586972612,0.4125343240187368,171.8560435771942,False,
20241127_130359,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.42,"[256, 512, 128, 64]",0.6,0.01,20000,11.0,0.42,0.2664302107239724,0.9452257586972612,0.4156901041666667,160.95572304725647,False,
20241127_080015,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.42,"[512, 2028, 512, 128]",0.6,0.01,20000,11.0,0.42,0.265875494482615,0.9452257586972612,0.4150146246343841,186.3806252479553,False,
20241127_065857,hl4_dr0.5_lr0.01_bs10000_pw11.0_th0.42,"[512, 2028, 512, 128]",0.5,0.01,10000,11.0,0.42,0.2683900798654897,0.9452257586972612,0.4180716974954984,175.31747460365295,False,
20241127_200010,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.42,"[512, 256, 128, 64]",0.7,0.01,20000,11.0,0.42,0.266541431851388,0.9452257586972612,0.4158254640182351,177.32012844085693,False,
20241126_211542,hl4_dr0.5_lr0.01_bs20000_pw11.0_th0.4,"[512, 1024, 512, 128]",0.5,0.01,20000,11.0,0.4,0.2663190823774765,0.9452257586972612,0.4155548324113244,165.4011459350586,False,
20241127_100531,hl4_dr0.7_lr0.01_bs15000_pw11.0_th0.42,"[512, 2048, 512, 64]",0.7,0.01,15000,11.0,0.42,0.2662771285475793,0.9444855662472242,0.4154321992511802,166.75275468826294,False,
20241127_155653,hl4_dr0.6_lr0.01_bs10000_pw11.0_th0.42,"[512, 1024, 512, 128]",0.6,0.01,10000,11.0,0.42,0.2677859391395593,0.9444855662472242,0.4172661870503597,153.43446922302246,False,
20241127_072328,hl4_dr0.5_lr0.01_bs20000_pw11.0_th0.42,"[512, 2028, 512, 128]",0.5,0.01,20000,11.0,0.42,0.2669456066945607,0.9444855662472242,0.4162453107160332,185.97500944137573,False,
20241126_204301,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.4,"[256, 2048, 512, 128]",0.7,0.01,20000,11.0,0.4,0.2658333333333333,0.9444855662472242,0.4148918874979678,167.90321445465088,False,
20241127_112658,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.42,"[1024, 2048, 512, 128]",0.6,0.01,20000,11.0,0.42,0.2666109486000835,0.9444855662472242,0.4158383575036662,196.2315013408661,False,
20241127_185517,hl4_dr0.5_lr0.01_bs20000_pw11.0_th0.42,"[512, 256, 128, 64]",0.5,0.01,20000,11.0,0.42,0.2664995822890559,0.9444855662472242,0.4157028832057338,156.4948809146881,False,
20241127_154616,hl4_dr0.5_lr0.01_bs20000_pw11.0_th0.42,"[512, 1024, 512, 128]",0.5,0.01,20000,11.0,0.42,0.2654462242562929,0.9444855662472242,0.4144202663202338,158.68356347084045,False,
20241127_194850,hl4_dr0.7_lr0.01_bs15000_pw11.0_th0.42,"[512, 256, 128, 64]",0.7,0.01,15000,11.0,0.42,0.2667224080267558,0.9444855662472242,0.4159739201303993,162.3170166015625,False,
20241127_163905,hl4_dr0.7_lr0.01_bs15000_pw11.0_th0.42,"[512, 1024, 512, 128]",0.7,0.01,15000,11.0,0.42,0.266889772014223,0.9444855662472242,0.41617742987606,157.88879084587097,False,
20241127_113816,hl4_dr0.7_lr0.01_bs10000_pw11.0_th0.42,"[1024, 2048, 512, 128]",0.7,0.01,10000,11.0,0.42,0.2671132509943479,0.9444855662472242,0.4164490861618799,165.07569003105164,False,
20241126_190322,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.4,"[256, 512, 128, 64]",0.7,0.01,20000,11.0,0.4,0.2655567117585848,0.9444855662472242,0.4145549057829759,160.20870852470398,False,
20241127_044616,hl4_dr0.7_lr0.01_bs15000_pw11.0_th0.4,"[2048, 1024, 512, 128]",0.7,0.01,15000,11.0,0.4,0.2667781726949613,0.9444855662472242,0.4160417345940658,175.63921070098877,False,
20241126_232540,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.4,"[1024, 512, 256, 128]",0.6,0.01,20000,11.0,0.4,0.2671132509943479,0.9444855662472242,0.4164490861618799,165.1175560951233,False,
20241126_135013,hl4_dr0.7_lr0.01_bs15000_pw11.0_th0.4,"[512, 2028, 512, 128]",0.7,0.01,15000,11.0,0.4,0.2668480535789033,0.9437453737971871,0.4160548213411649,177.03210949897766,False,
20241127_055517,hl4_dr0.6_lr0.01_bs15000_pw11.0_th0.42,"[512, 2048, 1024, 256]",0.6,0.01,15000,11.0,0.42,0.2670157068062827,0.9437453737971871,0.4162585700293829,173.34527134895325,False,
20241127_094336,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.42,"[512, 2048, 512, 64]",0.6,0.01,20000,11.0,0.42,0.2657357232180075,0.9437453737971871,0.4147015774922751,166.14407753944397,False,
20241127_034923,hl4_dr0.5_lr0.01_bs20000_pw11.0_th0.4,"[2048, 1024, 512, 128]",0.5,0.01,20000,11.0,0.4,0.2647975077881619,0.9437453737971871,0.4135582225105417,167.9566740989685,False,
20241126_231452,hl4_dr0.6_lr0.01_bs15000_pw11.0_th0.4,"[1024, 512, 256, 128]",0.6,0.01,15000,11.0,0.4,0.2666806107508889,0.9437453737971871,0.4158512720156556,154.17419528961182,False,
20241127_123300,hl4_dr0.5_lr0.01_bs20000_pw11.0_th0.42,"[256, 512, 128, 64]",0.5,0.01,20000,11.0,0.42,0.2677446451070978,0.9437453737971871,0.4171437919188614,159.83290600776672,False,
20241126_153158,hl4_dr0.7_lr0.01_bs15000_pw11.0_th0.4,"[512, 2048, 512, 64]",0.7,0.01,15000,11.0,0.4,0.2660684474123539,0.9437453737971871,0.4151066254273156,169.86123991012573,False,
20241127_161804,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.42,"[512, 1024, 512, 128]",0.6,0.01,20000,11.0,0.42,0.2659574468085106,0.9437453737971871,0.4149715215622457,164.41685605049133,False,
20241126_154346,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.4,"[512, 2048, 512, 64]",0.7,0.01,20000,11.0,0.4,0.2655696729847948,0.9437453737971871,0.4144993498049414,183.2571859359741,False,
20241126_123143,hl4_dr0.5_lr0.01_bs10000_pw11.0_th0.4,"[512, 2028, 512, 128]",0.5,0.01,10000,11.0,0.4,0.2687038988408851,0.9437453737971871,0.4183070866141732,157.4429590702057,False,
20241127_172121,hl4_dr0.5_lr0.01_bs20000_pw11.0_th0.42,"[1024, 512, 256, 128]",0.5,0.01,20000,11.0,0.42,0.2659574468085106,0.9437453737971871,0.4149715215622457,159.380957365036,False,
20241126_235734,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.4,"[1024, 512, 256, 128]",0.7,0.01,20000,11.0,0.4,0.2669597989949748,0.9437453737971871,0.416190631630488,168.11486291885376,False,
20241127_152505,hl4_dr0.5_lr0.01_bs10000_pw11.0_th0.42,"[512, 1024, 512, 128]",0.5,0.01,10000,11.0,0.42,0.2663463547106747,0.9437453737971871,0.41544477028348,148.94095158576965,False,
20241127_192650,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.42,"[512, 256, 128, 64]",0.6,0.01,20000,11.0,0.42,0.265791119449656,0.9437453737971871,0.4147690305790501,165.65159130096436,False,
20241127_054359,hl4_dr0.6_lr0.01_bs10000_pw11.0_th0.42,"[512, 2048, 1024, 256]",0.6,0.01,10000,11.0,0.42,0.267688431660718,0.9437453737971871,0.4170755642787046,162.03282523155212,False,
20241127_042333,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.4,"[2048, 1024, 512, 128]",0.6,0.01,20000,11.0,0.4,0.2651278852152214,0.9437453737971871,0.413961038961039,173.20368218421936,False,
20241126_233602,hl4_dr0.7_lr0.01_bs10000_pw11.0_th0.4,"[1024, 512, 256, 128]",0.7,0.01,10000,11.0,0.4,0.2674077181208054,0.9437453737971871,0.4167347605817944,147.37207078933716,False,
20241127_111503,hl4_dr0.6_lr0.01_bs15000_pw11.0_th0.42,"[1024, 2048, 512, 128]",0.6,0.01,15000,11.0,0.42,0.2654590880699563,0.9437453737971871,0.4143646408839779,173.2216672897339,False,
20241126_183142,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.4,"[256, 512, 128, 64]",0.6,0.01,20000,11.0,0.4,0.2660684474123539,0.9437453737971871,0.4151066254273156,163.49941968917847,False,
20241127_125328,hl4_dr0.6_lr0.01_bs15000_pw11.0_th0.42,"[256, 512, 128, 64]",0.6,0.01,15000,11.0,0.42,0.2669740150880134,0.9430051813471504,0.416135881104034,153.72754430770874,False,
20241127_012116,hl4_dr0.7_lr0.01_bs15000_pw11.0_th0.4,"[512, 256, 128, 64]",0.7,0.01,15000,11.0,0.4,0.2675346493070138,0.9430051813471504,0.4168166203173564,150.18698644638062,False,
20241126_184218,hl4_dr0.7_lr0.01_bs10000_pw11.0_th0.4,"[256, 512, 128, 64]",0.7,0.01,10000,11.0,0.4,0.2665829671479389,0.9430051813471504,0.4156606851549755,151.82123613357544,False,
20241126_191418,hl4_dr0.5_lr0.01_bs10000_pw11.0_th0.4,"[256, 2048, 512, 128]",0.5,0.01,10000,11.0,0.4,0.2668062827225131,0.9430051813471504,0.415932092719556,155.39241290092468,False,
20241127_001805,hl4_dr0.5_lr0.01_bs15000_pw11.0_th0.4,"[512, 256, 128, 64]",0.5,0.01,15000,11.0,0.4,0.2675908422600294,0.9430051813471504,0.4168848167539267,148.2525372505188,False,
20241127_173151,hl4_dr0.6_lr0.01_bs10000_pw11.0_th0.42,"[1024, 512, 256, 128]",0.6,0.01,10000,11.0,0.42,0.2682105263157894,0.9430051813471504,0.4176364530404852,150.15020394325256,False,
20241127_131425,hl4_dr0.7_lr0.01_bs10000_pw11.0_th0.42,"[256, 512, 128, 64]",0.7,0.01,10000,11.0,0.42,0.2668621700879765,0.9430051813471504,0.416,144.2724311351776,False,
20241127_205934,hl4_dr0.6_lr0.01_bs15000_pw11.0_th0.42,"[2048, 1024, 512, 64]",0.6,0.01,15000,11.0,0.42,0.2664714494875549,0.9430051813471504,0.4155251141552511,175.75278210639954,False,
20241126_150951,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.4,"[512, 2048, 512, 64]",0.6,0.01,20000,11.0,0.4,0.2654719733277766,0.9430051813471504,0.4143089430894309,165.65255689620972,False,
20241127_074733,hl4_dr0.6_lr0.01_bs15000_pw11.0_th0.42,"[512, 2028, 512, 128]",0.6,0.01,15000,11.0,0.42,0.2664157256378084,0.9430051813471504,0.415457361813142,186.79149794578552,False,
20241127_181352,hl4_dr0.7_lr0.01_bs15000_pw11.0_th0.42,"[1024, 512, 256, 128]",0.7,0.01,15000,11.0,0.42,0.2664157256378084,0.9430051813471504,0.415457361813142,155.79059958457947,False,
20241126_170504,hl4_dr0.7_lr0.01_bs10000_pw11.0_th0.4,"[1024, 2048, 512, 128]",0.7,0.01,10000,11.0,0.4,0.2659152577749948,0.9430051813471504,0.4148485835232823,164.76665782928467,False,
20241126_165310,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.4,"[1024, 2048, 512, 128]",0.6,0.01,20000,11.0,0.4,0.2661930631007104,0.9430051813471504,0.4151865732442562,177.90806484222412,False,
20241127_180338,hl4_dr0.7_lr0.01_bs10000_pw11.0_th0.42,"[1024, 512, 256, 128]",0.7,0.01,10000,11.0,0.42,0.2660818713450292,0.9430051813471504,0.4150513112884835,147.14904713630676,False,
20241127_093225,hl4_dr0.6_lr0.01_bs15000_pw11.0_th0.42,"[512, 2048, 512, 64]",0.6,0.01,15000,11.0,0.42,0.2650853100291302,0.9430051813471504,0.413837908072113,163.73241472244263,False,
20241127_213603,hl4_dr0.7_lr0.01_bs15000_pw11.0_th0.42,"[2048, 1024, 512, 64]",0.7,0.01,15000,11.0,0.42,0.2659707724425887,0.9430051813471504,0.4149161374368995,180.199214220047,False,
20241126_185232,hl4_dr0.7_lr0.01_bs15000_pw11.0_th0.4,"[256, 512, 128, 64]",0.7,0.01,15000,11.0,0.4,0.2664714494875549,0.9430051813471504,0.4155251141552511,154.3929259777069,False,
20241127_020528,hl4_dr0.5_lr0.01_bs20000_pw11.0_th0.4,"[2048, 1024, 512, 64]",0.5,0.01,20000,11.0,0.4,0.2659152577749948,0.9430051813471504,0.4148485835232823,169.5390453338623,False,
20241127_083708,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.42,"[512, 2028, 512, 128]",0.7,0.01,20000,11.0,0.42,0.2655273030429345,0.9430051813471504,0.4143763213530655,180.4447124004364,False,
20241126_193638,hl4_dr0.5_lr0.01_bs20000_pw11.0_th0.4,"[256, 2048, 512, 128]",0.5,0.01,20000,11.0,0.4,0.2665829671479389,0.9430051813471504,0.4156606851549755,174.77028632164,False,
20241126_120810,hl4_dr0.7_lr0.01_bs15000_pw11.0_th0.4,"[512, 2048, 1024, 256]",0.7,0.01,15000,11.0,0.4,0.2673662119622245,0.9430051813471504,0.4166121648136036,174.7401168346405,False,
20241126_225404,hl4_dr0.5_lr0.01_bs20000_pw11.0_th0.4,"[1024, 512, 256, 128]",0.5,0.01,20000,11.0,0.4,0.2658597662771285,0.9430051813471504,0.4147810516034511,161.59480714797974,False,
20241127_134546,hl4_dr0.5_lr0.01_bs10000_pw11.0_th0.42,"[256, 2048, 512, 128]",0.5,0.01,10000,11.0,0.42,0.2663600250888563,0.9430051813471504,0.4153896315617867,155.53079414367676,False,
20241127_175309,hl4_dr0.6_lr0.01_bs20000_pw11.0_th0.42,"[1024, 512, 256, 128]",0.6,0.01,20000,11.0,0.42,0.2662622882242209,0.9422649888971132,0.4151989562948467,160.0403869152069,False,
20241126_180009,hl4_dr0.5_lr0.01_bs20000_pw11.0_th0.4,"[256, 512, 128, 64]",0.5,0.01,20000,11.0,0.4,0.2667644593461861,0.9422649888971132,0.4158092438347215,153.72372221946716,False,
20241127_081226,hl4_dr0.7_lr0.01_bs10000_pw11.0_th0.42,"[512, 2028, 512, 128]",0.7,0.01,10000,11.0,0.42,0.2670442626389763,0.9422649888971132,0.4161490683229814,174.20846939086914,False,
20241127_014244,hl4_dr0.5_lr0.01_bs10000_pw11.0_th0.4,"[2048, 1024, 512, 64]",0.5,0.01,10000,11.0,0.4,0.27010396774878,0.9422649888971132,0.4198548812664908,160.5490243434906,False,
20241126_141334,hl4_dr0.5_lr0.01_bs10000_pw11.0_th0.4,"[512, 2048, 512, 64]",0.5,0.01,10000,11.0,0.4,0.2691901036159864,0.9422649888971132,0.41875,161.90545177459717,False,
20241127_145156,hl4_dr0.7_lr0.01_bs10000_pw11.0_th0.42,"[256, 2048, 512, 128]",0.7,0.01,10000,11.0,0.42,0.2674369747899159,0.9422649888971132,0.4166257568319424,156.091863155365,False,
20241126_155520,hl4_dr0.5_lr0.01_bs10000_pw11.0_th0.4,"[1024, 2048, 512, 128]",0.5,0.01,10000,11.0,0.4,0.2665968586387434,0.9422649888971132,0.415605615409729,163.43912363052368,False,
20241126_143610,hl4_dr0.5_lr0.01_bs20000_pw11.0_th0.4,"[512, 2048, 512, 64]",0.5,0.01,20000,11.0,0.4,0.2658730158730158,0.9422649888971132,0.4147255253298583,182.09271812438965,False,
20241127_004929,hl4_dr0.6_lr0.01_bs15000_pw11.0_th0.4,"[512, 256, 128, 64]",0.6,0.01,15000,11.0,0.4,0.2670442626389763,0.9422649888971132,0.4161490683229814,153.94220232963562,False,
20241127_153531,hl4_dr0.5_lr0.01_bs15000_pw11.0_th0.42,"[512, 1024, 512, 128]",0.5,0.01,15000,11.0,0.42,0.2657620041753653,0.9422649888971132,0.4145904575801987,158.955420255661,False,
20241127_084817,hl4_dr0.5_lr0.01_bs10000_pw11.0_th0.42,"[512, 2048, 512, 64]",0.5,0.01,10000,11.0,0.42,0.2657065330828637,0.9422649888971132,0.4145229566916314,157.3603811264038,False,
20241127_043457,hl4_dr0.7_lr0.01_bs10000_pw11.0_th0.4,"[2048, 1024, 512, 128]",0.7,0.01,10000,11.0,0.4,0.2667085690341504,0.9422649888971132,0.4157413455258001,166.3823070526123,False,
20241126_142425,hl4_dr0.5_lr0.01_bs15000_pw11.0_th0.4,"[512, 2048, 512, 64]",0.5,0.01,15000,11.0,0.4,0.2663737183511195,0.9422649888971132,0.4153344208809135,160.3992085456848,False,
20241126_195830,hl4_dr0.6_lr0.01_bs15000_pw11.0_th0.4,"[256, 2048, 512, 128]",0.6,0.01,15000,11.0,0.4,0.2660397074190178,0.9422649888971132,0.4149282920469361,165.03600764274597,False,
20241126_130459,hl4_dr0.6_lr0.01_bs10000_pw11.0_th0.4,"[512, 2028, 512, 128]",0.6,0.01,10000,11.0,0.4,0.2681128896377422,0.9422649888971132,0.4174454828660436,161.49501204490662,False,
20241126_182102,hl4_dr0.6_lr0.01_bs15000_pw11.0_th0.4,"[256, 512, 128, 64]",0.6,0.01,15000,11.0,0.4,0.2665968586387434,0.9422649888971132,0.415605615409729,158.4816370010376,False,
20241127_221316,hl4_dr0.5_lr0.01_bs15000_pw11.0_th0.42,"[2048, 1024, 512, 128]",0.5,0.01,15000,11.0,0.42,0.2668203730874031,0.9422649888971132,0.4158771643253838,183.81118416786197,False,
20241127_120123,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.42,"[1024, 2048, 512, 128]",0.7,0.01,20000,11.0,0.42,0.2653188828678616,0.9422649888971132,0.4140510652138559,183.58977699279785,False,
20241127_101721,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.42,"[512, 2048, 512, 64]",0.7,0.01,20000,11.0,0.42,0.2663737183511195,0.9422649888971132,0.4153344208809135,173.31119918823242,False,
20241127_022757,hl4_dr0.6_lr0.01_bs15000_pw11.0_th0.4,"[2048, 1024, 512, 64]",0.6,0.01,15000,11.0,0.4,0.2661509512858039,0.9422649888971132,0.4150635800456472,172.52953934669495,False,
20241127_103951,hl4_dr0.5_lr0.01_bs15000_pw11.0_th0.42,"[1024, 2048, 512, 128]",0.5,0.01,15000,11.0,0.42,0.2663179916317991,0.9422649888971132,0.4152666775403686,173.31821179389954,False,
20241126_212624,hl4_dr0.6_lr0.01_bs10000_pw11.0_th0.4,"[512, 1024, 512, 128]",0.6,0.01,10000,11.0,0.4,0.2668763102725366,0.9422649888971132,0.4159451070086587,153.83684587478638,False,
20241127_170025,hl4_dr0.5_lr0.01_bs10000_pw11.0_th0.42,"[1024, 512, 256, 128]",0.5,0.01,10000,11.0,0.42,0.268,0.9422649888971132,0.4173086379282085,149.2413351535797,False,
20241127_045754,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.4,"[2048, 1024, 512, 128]",0.7,0.01,20000,11.0,0.4,0.2647119983364525,0.9422649888971132,0.4133116883116883,170.79017543792725,False,
20241127_214845,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.42,"[2048, 1024, 512, 64]",0.7,0.01,20000,11.0,0.42,0.2652083333333333,0.9422649888971132,0.4139164363518127,193.42334747314453,False,
20241126_215915,hl4_dr0.7_lr0.01_bs10000_pw11.0_th0.4,"[512, 1024, 512, 128]",0.7,0.01,10000,11.0,0.4,0.2665410385259631,0.9422649888971132,0.4155377835808715,155.16403460502625,False,
20241127_064611,hl4_dr0.7_lr0.01_bs20000_pw11.0_th0.42,"[512, 2048, 1024, 256]",0.7,0.01,20000,11.0,0.42,0.2663179916317991,0.9422649888971132,0.4152666775403686,188.16608810424805,False,
20241127_050920,hl4_dr0.5_lr0.01_bs10000_pw11.0_th0.42,"[512, 2048, 1024, 256]",0.5,0.01,10000,11.0,0.42,0.2707934482025101,0.9422649888971132,0.4206873760740251,167.26392722129822,False,
20241127_212401,hl4_dr0.7_lr0.01_bs10000_pw11.0_th0.42,"[2048, 1024, 512, 64]",0.7,0.01,10000,11.0,0.42,0.265928556507207,0.9422649888971132,0.414793092212447,169.4673466682434,False,
20241127_025141,hl4_dr0.7_lr0.01_bs10000_pw11.0_th0.4,"[2048, 1024, 512, 64]",0.7,0.01,10000,11.0,0.4,0.2660953177257525,0.9422649888971132,0.4149959250203749,163.00295424461365,False,
20241126_234626,hl4_dr0.7_lr0.01_bs15000_pw11.0_th0.4,"[1024, 512, 256, 128]",0.7,0.01,15000,11.0,0.4,0.2663179916317991,0.9422649888971132,0.4152666775403686,155.30167841911316,False,
20241127_071058,hl4_dr0.5_lr0.01_bs15000_pw11.0_th0.42,"[512, 2028, 512, 128]",0.5,0.01,15000,11.0,0.42,0.2659841203510238,0.9422649888971132,0.4148606811145511,184.0736107826233,False,
20241126_133908,hl4_dr0.7_lr0.01_bs10000_pw11.0_th0.4,"[512, 2028, 512, 128]",0.7,0.01,10000,11.0,0.4,0.2662201758057764,0.9415247964470762,0.4150758688203622,162.09947681427002,False,
20241127_132425,hl4_dr0.7_lr0.01_bs15000_pw11.0_th0.42,"[256, 512, 128, 64]",0.7,0.01,15000,11.0,0.42,0.2661644695543,0.9415247964470762,0.4150081566068515,151.27761840820312,False,
20241127_021643,hl4_dr0.6_lr0.01_bs10000_pw11.0_th0.4,"[2048, 1024, 512, 64]",0.6,0.01,10000,11.0,0.4,0.2657751776013372,0.9415247964470762,0.414534788984846,162.16662001609802,False,
20241127_015405,hl4_dr0.5_lr0.01_bs15000_pw11.0_th0.4,"[2048, 1024, 512, 64]",0.5,0.01,15000,11.0,0.4,0.2670585765273987,0.9415247964470762,0.4160942100098135,175.71311902999878,False,
20241126_230431,hl4_dr0.6_lr0.01_bs10000_pw11.0_th0.4,"[1024, 512, 256, 128]",0.6,0.01,10000,11.0,0.4,0.2675641564997896,0.9415247964470762,0.4167076167076167,146.87725949287417,False,
20241127_095432,hl4_dr0.7_lr0.01_bs10000_pw11.0_th0.42,"[512, 2048, 512, 64]",0.7,0.01,10000,11.0,0.42,0.2667785234899328,0.9415247964470762,0.4157542082039548,156.77564477920532,False,
20241127_184500,hl4_dr0.5_lr0.01_bs15000_pw11.0_th0.42,"[512, 256, 128, 64]",0.5,0.01,15000,11.0,0.42,0.2691493863732543,0.9415247964470762,0.4186276123087049,152.90880918502808,False,
20241127_092137,hl4_dr0.6_lr0.01_bs10000_pw11.0_th0.42,"[512, 2048, 512, 64]",0.6,0.01,10000,11.0,0.42,0.2652763295099061,0.9415247964470762,0.4139277578913114,156.57955050468445,False,
20241127_203550,hl4_dr0.5_lr0.01_bs20000_pw11.0_th0.42,"[2048, 1024, 512, 64]",0.5,0.01,20000,11.0,0.42,0.265886287625418,0.9415247964470762,0.4146699266503667,180.58347344398496,False,
20241126_210441,hl4_dr0.5_lr0.01_bs15000_pw11.0_th0.4,"[512, 1024, 512, 128]",0.5,0.01,15000,11.0,0.4,0.2661087866108786,0.9415247964470762,0.4149404664818137,163.9967041015625,False,
20241126_202058,hl4_dr0.7_lr0.01_bs10000_pw11.0_th0.4,"[256, 2048, 512, 128]",0.7,0.01,10000,11.0,0.4,0.2664432341851697,0.9415247964470762,0.4153469387755102,156.2388036251068,False,
